tgl,ot,lat,lon,depth,mag,remark,strike1,dip1,rake1,strike2,dip2,rake2,kategori_kerusakan
2021-01-03,05:55:04.575,-8.38,108.12,19,3.0,Java - Indonesia,,,,,,,Aman
2021-01-04,20:35:23.736,-9.25,113.11,53,3.4,South of Java - Indonesia,,,,,,,Aman
2021-01-04,18:47:26.197,-9.71,112.86,10,3.3,South of Java - Indonesia,,,,,,,Aman
2021-01-04,09:22:13.979,-8.41,108.97,25,3.6,Java - Indonesia,,,,,,,Aman
2021-01-05,23:42:47.475,-7.47,106.71,36,3.2,Java - Indonesia,,,,,,,Aman
2021-01-05,15:13:09.037,-7.26,106.17,26,3.8,Java - Indonesia,,,,,,,Aman
2021-01-05,11:36:04.950,-8.86,110.13,21,3.1,Java - Indonesia,,,,,,,Aman
2021-01-05,10:09:16.648,-7.63,106.22,23,3.0,Java - Indonesia,,,,,,,Aman
2021-01-07,23:25:44.330,-7.76,106.11,10,3.8,Java - Indonesia,,,,,,,Aman
2021-01-07,19:05:35.415,-7.34,109.11,233,4.1,Java - Indonesia,,,,,,,Aman
2021-01-07,14:44:04.392,-8.79,110.31,10,4.8,Java - Indonesia,,,,,,,Aman
2021-01-07,13:54:28.180,-7.97,117.25,17,3.9,Bali Sea,,,,,,,Aman
2021-01-07,07:19:24.290,-7.14,107.02,81,2.7,Java - Indonesia,,,,,,,Aman
2021-01-07,04:39:40.787,-8.88,111.19,24,3.7,Java - Indonesia,,,,,,,Aman
2021-01-09,19:27:26.623,-9.07,113.77,14,3.7,South of Java - Indonesia,,,,,,,Aman
2021-01-10,23:00:20.759,-7.63,105.99,21,3.4,Java - Indonesia,,,,,,,Aman
2021-01-10,00:15:30.383,-10.9,109.61,10,4.5,South of Java - Indonesia,,,,,,,Aman
2021-01-11,12:35:05.491,-6.79,106.97,10,3.2,Java - Indonesia,,,,,,,Aman
2021-01-11,10:52:25.818,-8.09,107.91,13,3.8,Java - Indonesia,,,,,,,Aman
2021-01-11,08:18:12.833,-9.17,113.57,20,3.6,South of Java - Indonesia,,,,,,,Aman
2021-01-11,08:18:11.661,-9.23,113.59,10,3.7,South of Java - Indonesia,,,,,,,Aman
2021-01-12,22:07:52.350,-8.41,108.03,10,3.4,Java - Indonesia,,,,,,,Aman
2021-01-12,09:17:11.906,-8.79,111.16,19,3.2,Java - Indonesia,,,,,,,Aman
2021-01-13,17:36:52.354,-7.59,109.4,5,3.8,Java - Indonesia,162.8,52.1,-10.1,259.04,82.0,-141.7,Aman
2021-01-13,17:36:52.354,-7.59,109.4,5,3.8,Java - Indonesia,,,,,,,Aman
2021-01-13,16:36:33.949,-8.38,108.73,72,3.5,Java - Indonesia,,,,,,,Aman
2021-01-13,14:34:59.969,-6.66,110.77,575,4.5,Java - Indonesia,,,,,,,Aman
2021-01-13,12:33:08.229,-7.93,110.52,10,2.7,Java - Indonesia,,,,,,,Aman
2021-01-14,01:51:15.417,-8.39,105.32,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-01-15,17:22:57.263,-8.91,111.15,10,3.1,Java - Indonesia,,,,,,,Aman
2021-01-15,14:17:03.277,-8.55,108.69,44,4.4,Java - Indonesia,,,,,,,Aman
2021-01-15,05:00:35.842,-8.3,110.67,89,2.5,Java - Indonesia,,,,,,,Aman
2021-01-15,01:05:00.879,-8.23,107.92,10,2.9,Java - Indonesia,,,,,,,Aman
2021-01-17,17:34:41.147,-8.97,112.95,17,3.9,Java - Indonesia,,,,,,,Aman
2021-01-18,16:18:24.465,-8.87,110.24,10,3.5,Java - Indonesia,,,,,,,Aman
2021-01-18,10:42:59.677,-9.17,113.18,10,3.4,South of Java - Indonesia,,,,,,,Aman
2021-01-19,20:11:00.821,-8.93,110.59,50,5.0,Java - Indonesia,150.5,71.9,23.6,52.8,67.6,160.4,Aman
2021-01-19,20:11:00.821,-8.93,110.59,50,5.0,Java - Indonesia,,,,,,,Aman
2021-01-19,18:56:48.862,-7.27,106.02,18,3.4,Java - Indonesia,,,,,,,Aman
2021-01-19,16:06:36.277,-7.02,106.76,10,2.2,Java - Indonesia,,,,,,,Aman
2021-01-19,15:50:55.474,-7.81,107.27,30,3.2,Java - Indonesia,,,,,,,Aman
2021-01-19,09:52:25.821,-8.11,107.84,27,3.6,Java - Indonesia,,,,,,,Aman
2021-01-20,21:10:50.311,-7.83,107.26,27,3.6,Java - Indonesia,,,,,,,Aman
2021-01-21,02:52:09.428,-7.01,106.32,10,3.0,Java - Indonesia,,,,,,,Aman
2021-01-24,23:13:21.802,-9.55,112.89,10,3.8,South of Java - Indonesia,,,,,,,Aman
2021-01-24,15:41:20.452,-8.4,107.97,10,3.0,Java - Indonesia,,,,,,,Aman
2021-01-24,08:47:53.177,-8.01,108.74,73,2.6,Java - Indonesia,,,,,,,Aman
2021-01-24,05:42:10.026,-8.96,110.37,50,3.2,Java - Indonesia,,,,,,,Aman
2021-01-25,15:39:25.446,-7.36,106.63,81,3.1,Java - Indonesia,,,,,,,Aman
2021-01-26,21:07:42.125,-8.79,110.95,38,4.1,Java - Indonesia,,,,,,,Aman
2021-01-27,15:10:17.417,-8.56,111.65,57,3.0,Java - Indonesia,,,,,,,Aman
2021-01-30,23:29:25.646,-9.14,110.63,10,3.3,South of Java - Indonesia,,,,,,,Aman
2021-01-30,21:54:07.635,-7.87,117.67,22,3.1,Bali Sea,,,,,,,Aman
2021-01-30,20:28:09.459,-8.36,107.8,10,2.9,Java - Indonesia,,,,,,,Aman
2021-01-30,14:34:54.032,-9.12,110.36,10,4.6,South of Java - Indonesia,,,,,,,Aman
2021-01-31,16:42:38.860,-9.35,106.99,23,4.1,South of Java - Indonesia,,,,,,,Aman
2021-01-31,11:37:11.685,-8.06,107.36,21,3.8,Java - Indonesia,,,,,,,Aman
2021-01-31,10:51:29.546,-9.55,112.17,18,3.5,South of Java - Indonesia,,,,,,,Aman
2021-01-31,05:16:34.770,-7.87,105.91,14,3.7,Java - Indonesia,,,,,,,Aman
2021-02-01,12:49:35.581,-8.12,107.89,14,4.0,Java - Indonesia,,,,,,,Aman
2021-02-01,04:43:38.705,-7.98,110.44,14,2.2,Java - Indonesia,,,,,,,Aman
2021-02-02,23:39:36.581,-8.43,108.95,67,4.3,Java - Indonesia,,,,,,,Aman
2021-02-03,13:28:03.936,-8.57,107.97,10,3.2,Java - Indonesia,,,,,,,Aman
2021-02-03,11:33:30.829,-9.28,113.04,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-02-03,09:15:09.575,-7.75,106.52,20,3.5,Java - Indonesia,,,,,,,Aman
2021-02-04,15:44:53.005,-9.1,111.3,10,4.7,South of Java - Indonesia,,,,,,,Aman
2021-02-05,23:21:08.446,-8.64,110.02,10,3.3,Java - Indonesia,,,,,,,Aman
2021-02-05,11:05:21.484,-7.95,117.48,314,3.5,Bali Sea,,,,,,,Aman
2021-02-06,12:57:04.227,-9.33,107.06,10,3.9,South of Java - Indonesia,,,,,,,Aman
2021-02-06,04:50:41.931,-8.8,110.34,32,3.1,Java - Indonesia,,,,,,,Aman
2021-02-06,00:43:27.446,-8.22,107.15,52,4.3,Java - Indonesia,,,,,,,Aman
2021-02-07,22:24:40.957,-7.46,106.04,15,3.2,Java - Indonesia,,,,,,,Aman
2021-02-07,21:08:02.970,-7.51,106.03,20,3.2,Java - Indonesia,,,,,,,Aman
2021-02-07,12:07:44.119,-7.74,108.64,84,2.9,Java - Indonesia,,,,,,,Aman
2021-02-07,01:57:03.233,-8.53,108.14,20,3.4,Java - Indonesia,,,,,,,Aman
2021-02-08,15:09:28.885,-8.73,113.01,114,3.4,Java - Indonesia,,,,,,,Aman
2021-02-08,04:10:45.456,-7.71,106.93,10,3.6,Java - Indonesia,,,,,,,Aman
2021-02-08,01:12:26.169,-9.41,111.33,10,4.9,South of Java - Indonesia,155.1,86.4,-144.6,62.55,54.6,-4.4,Aman
2021-02-08,01:12:26.169,-9.41,111.33,10,4.9,South of Java - Indonesia,,,,,,,Aman
2021-02-10,03:46:27.388,-8.49,109.25,30,3.7,Java - Indonesia,,,,,,,Aman
2021-02-11,15:55:55.412,-9.05,113.77,20,3.1,South of Java - Indonesia,,,,,,,Aman
2021-02-11,08:19:20.487,-8.48,111.41,107,3.1,Java - Indonesia,,,,,,,Aman
2021-02-12,05:05:09.197,-9.16,111.3,10,4.8,South of Java - Indonesia,,,,,,,Aman
2021-02-13,00:51:42.573,-8.88,112.81,26,3.0,Java - Indonesia,,,,,,,Aman
2021-02-15,07:06:45.268,-7.79,109.97,109,2.7,Java - Indonesia,,,,,,,Aman
2021-02-15,06:11:58.233,-9.84,113.7,109,3.1,South of Java - Indonesia,,,,,,,Aman
2021-02-16,08:42:11.505,-6.17,112.13,603,5.0,Java - Indonesia,190.5,37.8,132.2,321.56,63.0,62.5,Aman
2021-02-16,08:42:11.505,-6.17,112.13,603,5.0,Java - Indonesia,,,,,,,Aman
2021-02-16,07:24:36.563,-8.2,106.85,10,4.2,South of Java - Indonesia,,,,,,,Aman
2021-02-17,18:41:59.275,-9.57,112.92,10,3.7,South of Java - Indonesia,,,,,,,Aman
2021-02-17,01:29:50.172,-8.81,111.42,102,3.3,Java - Indonesia,,,,,,,Aman
2021-02-18,08:49:25.081,-9.31,113.87,10,3.9,South of Java - Indonesia,,,,,,,Aman
2021-02-18,04:34:38.320,-8.12,107.9,17,3.7,Java - Indonesia,,,,,,,Aman
2021-02-19,16:29:26.213,-9.18,113.11,10,4.4,South of Java - Indonesia,,,,,,,Aman
2021-02-19,03:12:45.385,-9.51,113.94,19,3.6,South of Java - Indonesia,,,,,,,Aman
2021-02-20,20:52:55.253,-7.33,106.91,110,2.7,Java - Indonesia,,,,,,,Aman
2021-02-20,02:17:31.630,-7.23,106.09,29,3.3,Java - Indonesia,,,,,,,Aman
2021-02-21,14:56:33.495,-7.6,106.56,27,4.6,Java - Indonesia,,,,,,,Aman
2021-02-22,13:21:56.727,-8.43,108.91,66,3.1,Java - Indonesia,,,,,,,Aman
2021-02-22,03:42:25.194,-7.85,117.57,35,3.2,Bali Sea,,,,,,,Aman
2021-02-23,23:18:05.992,-8.76,110.28,10,4.8,Java - Indonesia,,,,,,,Aman
2021-02-23,19:47:11.901,-8.8,112.0,10,3.1,Java - Indonesia,,,,,,,Aman
2021-02-24,23:51:32.969,-8.05,107.93,25,3.3,Java - Indonesia,,,,,,,Aman
2021-02-24,23:05:09.646,-9.5,112.8,10,3.4,South of Java - Indonesia,,,,,,,Aman
2021-02-24,08:44:10.149,-8.77,112.04,30,3.4,Java - Indonesia,,,,,,,Aman
2021-02-25,14:16:54.211,-8.17,107.32,10,3.8,Java - Indonesia,,,,,,,Aman
2021-02-25,07:14:28.700,-8.62,112.1,103,3.1,Java - Indonesia,,,,,,,Aman
2021-02-26,15:36:02.866,-10.35,108.5,23,3.5,South of Java - Indonesia,,,,,,,Aman
2021-02-26,09:32:52.541,-7.6,107.34,62,3.1,Java - Indonesia,,,,,,,Aman
2021-02-26,06:44:58.938,-8.88,110.29,10,2.7,Java - Indonesia,,,,,,,Aman
2021-02-27,20:39:47.330,-7.19,105.93,10,4.1,Java - Indonesia,,,,,,,Aman
2021-02-27,00:30:30.378,-7.17,106.08,21,3.3,Java - Indonesia,,,,,,,Aman
2021-02-28,23:15:13.583,-10.86,113.75,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-03-01,05:10:44.924,-7.18,105.89,10,3.5,Java - Indonesia,,,,,,,Aman
2021-03-02,15:38:02.191,-8.39,107.6,10,4.2,Java - Indonesia,,,,,,,Aman
2021-03-02,11:58:45.578,-9.05,111.18,10,3.4,South of Java - Indonesia,,,,,,,Aman
2021-03-02,05:05:12.951,-7.96,106.96,10,3.6,Java - Indonesia,,,,,,,Aman
2021-03-02,01:37:11.895,-8.31,110.32,26,2.6,Java - Indonesia,,,,,,,Aman
2021-03-03,07:02:09.972,-7.19,105.53,10,3.7,Java - Indonesia,,,,,,,Aman
2021-03-03,00:13:04.540,-9.06,113.91,33,3.4,South of Java - Indonesia,,,,,,,Aman
2021-03-04,13:11:07.534,-8.13,107.9,18,3.6,Java - Indonesia,,,,,,,Aman
2021-03-04,00:35:04.803,-8.53,108.0,48,4.0,Java - Indonesia,,,,,,,Aman
2021-03-05,17:22:04.132,-9.32,113.34,11,3.3,South of Java - Indonesia,,,,,,,Aman
2021-03-06,19:31:16.197,-8.4,111.92,10,5.2,Java - Indonesia,,,,,,,Aman
2021-03-06,18:20:07.798,-7.31,108.62,10,2.2,Java - Indonesia,,,,,,,Aman
2021-03-08,07:55:05.553,-6.04,111.85,10,5.5,Java - Indonesia,,,,,,,Kerusakan Ringan
2021-03-08,07:50:01.348,-7.94,117.97,10,2.5,Bali Sea,,,,,,,Aman
2021-03-08,04:47:01.313,-7.22,108.78,10,5.5,Java - Indonesia,,,,,,,Kerusakan Ringan
2021-03-08,00:16:11.072,-9.11,113.52,81,2.9,South of Java - Indonesia,,,,,,,Aman
2021-03-09,22:58:52.227,-9.23,113.13,10,3.4,South of Java - Indonesia,,,,,,,Aman
2021-03-09,20:41:12.289,-9.28,113.54,17,2.5,South of Java - Indonesia,,,,,,,Aman
2021-03-09,15:04:36.716,-7.73,117.33,10,2.7,Bali Sea,,,,,,,Aman
2021-03-09,11:38:42.850,-7.15,105.88,22,3.7,Java - Indonesia,,,,,,,Aman
2021-03-09,10:48:41.297,-8.89,110.93,10,3.8,Java - Indonesia,,,,,,,Aman
2021-03-09,04:17:15.963,-10.74,111.66,10,4.2,South of Java - Indonesia,,,,,,,Aman
2021-03-10,04:07:29.272,-5.97,107.23,324,3.7,Java - Indonesia,,,,,,,Aman
2021-03-11,18:01:11.499,-9.06,112.86,84,3.0,South of Java - Indonesia,,,,,,,Aman
2021-03-11,15:51:21.959,-8.8,110.14,10,3.7,Java - Indonesia,,,,,,,Aman
2021-03-13,23:34:38.342,-7.75,112.12,196,3.6,Java - Indonesia,,,,,,,Aman
2021-03-13,12:20:50.626,-8.81,110.29,30,3.9,Java - Indonesia,,,,,,,Aman
2021-03-13,07:45:40.822,-7.91,107.03,16,3.0,Java - Indonesia,,,,,,,Aman
2021-03-14,18:40:40.388,-8.7,111.11,75,4.1,Java - Indonesia,,,,,,,Aman
2021-03-14,13:17:56.195,-9.18,107.05,10,4.1,South of Java - Indonesia,,,,,,,Aman
2021-03-14,04:36:30.890,-9.02,111.3,21,4.4,South of Java - Indonesia,,,,,,,Aman
2021-03-14,00:33:01.757,-9.39,113.5,10,3.0,South of Java - Indonesia,,,,,,,Aman
2021-03-14,00:24:09.818,-9.34,113.47,10,3.0,South of Java - Indonesia,,,,,,,Aman
2021-03-14,00:00:44.762,-9.39,113.53,10,3.0,South of Java - Indonesia,,,,,,,Aman
2021-03-15,03:16:57.835,-8.98,110.23,57,3.7,Java - Indonesia,,,,,,,Aman
2021-03-16,16:38:57.585,-8.95,110.06,13,2.9,Java - Indonesia,,,,,,,Aman
2021-03-17,11:56:32.148,-8.51,108.93,50,3.4,Java - Indonesia,,,,,,,Aman
2021-03-18,15:33:20.509,-8.67,112.1,105,3.1,Java - Indonesia,,,,,,,Aman
2021-03-18,12:57:25.757,-10.9,110.58,20,4.9,South of Java - Indonesia,,,,,,,Aman
2021-03-19,22:22:16.640,-7.73,106.88,30,4.1,Java - Indonesia,,,,,,,Aman
2021-03-19,16:53:19.309,-8.18,107.37,25,3.0,Java - Indonesia,,,,,,,Aman
2021-03-19,15:08:55.318,-9.69,113.9,10,3.3,South of Java - Indonesia,,,,,,,Aman
2021-03-19,09:07:29.502,-9.16,108.5,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-03-19,00:06:50.073,-7.6,107.97,10,3.4,Java - Indonesia,,,,,,,Aman
2021-03-20,17:22:44.293,-7.05,106.79,10,2.4,Java - Indonesia,,,,,,,Aman
2021-03-20,16:05:54.175,-8.85,110.08,10,2.8,Java - Indonesia,,,,,,,Aman
2021-03-21,20:04:56.279,-7.65,106.53,43,4.4,Java - Indonesia,,,,,,,Aman
2021-03-21,08:08:31.646,-8.89,108.57,10,3.1,Java - Indonesia,,,,,,,Aman
2021-03-22,12:39:39.506,-7.92,107.01,10,3.8,Java - Indonesia,,,,,,,Aman
2021-03-23,01:43:34.464,-7.72,112.64,18,2.8,Java - Indonesia,,,,,,,Aman
2021-03-25,21:47:29.893,-6.9,106.61,140,2.3,Java - Indonesia,,,,,,,Aman
2021-03-25,20:19:30.585,-8.82,111.28,10,2.8,Java - Indonesia,,,,,,,Aman
2021-03-25,03:27:22.777,-8.82,111.35,18,3.0,Java - Indonesia,,,,,,,Aman
2021-03-25,00:13:17.447,-8.86,112.47,36,3.0,Java - Indonesia,,,,,,,Aman
2021-03-26,16:01:02.095,-8.25,108.77,85,2.8,Java - Indonesia,,,,,,,Aman
2021-03-26,15:22:53.550,-9.61,112.85,17,3.5,South of Java - Indonesia,,,,,,,Aman
2021-03-26,15:22:52.809,-9.59,112.85,10,3.5,South of Java - Indonesia,,,,,,,Aman
2021-03-26,15:18:34.188,-7.7,106.97,28,2.6,Java - Indonesia,,,,,,,Aman
2021-03-26,10:06:04.696,-7.77,117.34,315,2.5,Bali Sea,,,,,,,Aman
2021-03-26,08:35:40.072,-7.84,107.25,25,3.1,Java - Indonesia,,,,,,,Aman
2021-03-26,01:59:10.917,-8.66,106.4,31,4.0,South of Java - Indonesia,,,,,,,Aman
2021-03-27,13:21:05.551,-9.29,113.98,10,3.4,South of Java - Indonesia,,,,,,,Aman
2021-03-27,09:12:05.294,-10.62,113.71,10,4.3,South of Java - Indonesia,,,,,,,Aman
2021-03-28,14:09:09.081,-9.12,107.39,10,3.8,South of Java - Indonesia,,,,,,,Aman
2021-03-28,02:22:39.316,-7.94,107.02,13,3.6,Java - Indonesia,,,,,,,Aman
2021-03-29,22:38:57.206,-7.86,107.24,20,3.3,Java - Indonesia,,,,,,,Aman
2021-03-29,07:18:17.727,-9.62,112.92,30,3.6,South of Java - Indonesia,,,,,,,Aman
2021-03-30,23:31:46.146,-8.73,105.79,10,3.9,South of Java - Indonesia,,,,,,,Aman
2021-03-30,03:57:28.277,-6.45,107.29,10,2.8,Java - Indonesia,,,,,,,Aman
2021-03-30,00:56:09.868,-6.51,107.26,10,2.9,Java - Indonesia,,,,,,,Aman
2021-03-31,13:11:22.998,-9.38,112.43,10,4.4,South of Java - Indonesia,,,,,,,Aman
2021-03-31,10:54:34.410,-8.96,111.23,23,3.2,Java - Indonesia,,,,,,,Aman
2021-03-31,08:50:53.417,-8.92,111.33,27,3.1,Java - Indonesia,,,,,,,Aman
2021-04-01,05:00:51.457,-8.91,113.52,36,4.9,Java - Indonesia,,,,,,,Aman
2021-04-02,21:15:31.053,-9.43,112.34,10,3.4,South of Java - Indonesia,,,,,,,Aman
2021-04-03,20:51:26.624,-8.24,108.16,28,3.8,Java - Indonesia,,,,,,,Aman
2021-04-03,00:01:27.898,-9.4,112.37,10,3.8,South of Java - Indonesia,,,,,,,Aman
2021-04-04,13:39:51.315,-9.11,110.14,10,4.3,South of Java - Indonesia,,,,,,,Aman
2021-04-04,06:02:52.824,-8.98,111.27,10,3.9,Java - Indonesia,,,,,,,Aman
2021-04-06,22:27:52.532,-7.27,107.72,10,2.9,Java - Indonesia,,,,,,,Aman
2021-04-06,16:20:21.096,-8.74,110.54,19,3.4,Java - Indonesia,,,,,,,Aman
2021-04-06,07:00:55.291,-9.58,107.03,35,4.3,South of Java - Indonesia,,,,,,,Aman
2021-04-07,13:49:31.120,-7.99,117.73,23,2.5,Bali Sea,,,,,,,Aman
2021-04-08,21:40:57.029,-10.5,113.52,78,3.7,South of Java - Indonesia,,,,,,,Aman
2021-04-09,15:55:37.124,-8.88,113.91,63,2.4,Java - Indonesia,,,,,,,Aman
2021-04-10,23:54:58.346,-8.74,112.41,104,4.8,Java - Indonesia,155.2,62.7,94.7,325.09,27.7,81.0,Aman
2021-04-10,23:54:58.346,-8.74,112.41,104,4.8,Java - Indonesia,,,,,,,Aman
2021-04-10,20:07:21.047,-8.89,112.48,41,3.0,Java - Indonesia,,,,,,,Aman
2021-04-10,15:01:54.271,-8.86,112.48,34,3.4,Java - Indonesia,,,,,,,Aman
2021-04-10,13:37:21.639,-8.93,112.44,34,3.7,Java - Indonesia,,,,,,,Aman
2021-04-10,12:49:19.826,-8.93,112.45,33,4.2,Java - Indonesia,,,,,,,Aman
2021-04-10,11:36:54.601,-8.89,112.47,35,3.5,Java - Indonesia,,,,,,,Aman
2021-04-10,09:04:16.099,-8.93,112.48,33,3.5,Java - Indonesia,,,,,,,Aman
2021-04-10,08:05:45.341,-8.9,112.46,37,3.8,Java - Indonesia,,,,,,,Aman
2021-04-10,07:53:48.857,-8.89,112.46,37,3.2,Java - Indonesia,,,,,,,Aman
2021-04-10,07:00:16.851,-8.84,112.47,86,6.1,Java - Indonesia,192.3,25.3,158.6,301.88,81.0,66.3,Kerusakan Berat
2021-04-10,07:00:16.851,-8.84,112.47,86,6.1,Java - Indonesia,,,,,,,Kerusakan Berat
2021-04-11,23:19:39.814,-8.1,106.87,10,3.7,South of Java - Indonesia,,,,,,,Aman
2021-04-11,06:54:22.199,-8.93,112.5,38,3.5,Java - Indonesia,,,,,,,Aman
2021-04-12,19:57:01.597,-8.94,112.5,28,3.2,Java - Indonesia,,,,,,,Aman
2021-04-12,05:10:32.882,-8.87,112.47,36,3.2,Java - Indonesia,,,,,,,Aman
2021-04-13,12:37:55.299,-8.42,112.6,121,3.9,Java - Indonesia,,,,,,,Aman
2021-04-13,12:24:01.232,-8.01,112.87,10,2.9,Java - Indonesia,,,,,,,Aman
2021-04-14,19:46:39.568,-7.95,106.89,10,3.0,Java - Indonesia,,,,,,,Aman
2021-04-14,07:34:11.270,-8.39,107.96,12,3.1,Java - Indonesia,,,,,,,Aman
2021-04-14,06:28:41.801,-7.37,105.91,44,4.9,Java - Indonesia,109.1,36.9,47.5,337.99,63.7,116.9,Aman
2021-04-14,06:28:41.801,-7.37,105.91,44,4.9,Java - Indonesia,,,,,,,Aman
2021-04-14,03:28:39.066,-8.3,109.02,35,3.1,Java - Indonesia,,,,,,,Aman
2021-04-15,21:14:24.896,-7.87,107.02,11,2.8,Java - Indonesia,,,,,,,Aman
2021-04-15,13:28:46.141,-7.23,107.7,10,2.4,Java - Indonesia,,,,,,,Aman
2021-04-15,05:53:27.460,-7.95,107.11,14,2.9,Java - Indonesia,,,,,,,Aman
2021-04-15,01:36:46.123,-8.56,110.63,10,3.6,Java - Indonesia,,,,,,,Aman
2021-04-16,10:53:30.038,-8.52,108.54,10,4.0,Java - Indonesia,,,,,,,Aman
2021-04-18,17:41:54.287,-8.84,112.42,30,2.8,Java - Indonesia,,,,,,,Aman
2021-04-18,13:12:54.275,-9.51,113.99,10,3.4,South of Java - Indonesia,,,,,,,Aman
2021-04-18,12:01:17.458,-7.37,114.5,12,3.0,Bali Sea,,,,,,,Aman
2021-04-18,11:50:30.968,-9.24,112.79,28,3.3,South of Java - Indonesia,,,,,,,Aman
2021-04-18,09:43:16.983,-8.05,107.63,48,3.8,Java - Indonesia,,,,,,,Aman
2021-04-18,05:54:23.056,-8.99,109.9,14,2.9,Java - Indonesia,,,,,,,Aman
2021-04-19,04:16:50.694,-7.8,105.95,10,3.1,Java - Indonesia,,,,,,,Aman
2021-04-20,21:02:30.532,-6.87,114.54,10,3.6,Bali Sea,,,,,,,Aman
2021-04-20,10:25:21.317,-7.75,106.57,20,3.8,Java - Indonesia,,,,,,,Aman
2021-04-21,12:34:24.912,-7.75,107.28,34,3.2,Java - Indonesia,,,,,,,Aman
2021-04-22,21:47:33.692,-6.64,107.8,10,3.3,Java - Indonesia,282.3,86.8,179.9,12.32,89.9,3.2,Aman
2021-04-22,21:47:33.692,-6.64,107.8,10,3.3,Java - Indonesia,,,,,,,Aman
2021-04-22,18:59:25.770,-8.27,107.32,10,3.3,Java - Indonesia,,,,,,,Aman
2021-04-22,09:05:10.317,-8.96,110.7,10,4.0,Java - Indonesia,,,,,,,Aman
2021-04-22,07:51:13.656,-8.32,109.02,29,3.3,Java - Indonesia,,,,,,,Aman
2021-04-22,00:06:45.202,-9.8,107.58,10,3.6,South of Java - Indonesia,,,,,,,Aman
2021-04-23,19:26:07.847,-9.22,112.92,20,3.3,South of Java - Indonesia,,,,,,,Aman
2021-04-23,10:07:37.479,-9.32,113.97,10,2.9,South of Java - Indonesia,,,,,,,Aman
2021-04-23,09:55:18.994,-9.08,112.92,10,3.1,South of Java - Indonesia,,,,,,,Aman
2021-04-23,04:38:42.384,-7.82,117.37,18,2.6,Bali Sea,,,,,,,Aman
2021-04-24,08:41:21.669,-7.3,107.68,10,3.0,Java - Indonesia,351.1,57.7,31.7,242.89,63.6,143.4,Aman
2021-04-24,08:41:21.669,-7.3,107.68,10,3.0,Java - Indonesia,,,,,,,Aman
2021-04-24,07:56:39.733,-7.49,107.38,10,2.9,Java - Indonesia,,,,,,,Aman
2021-04-25,04:42:48.588,-8.97,110.6,10,3.0,Java - Indonesia,,,,,,,Aman
2021-04-25,03:46:11.829,-8.04,106.8,24,3.4,South of Java - Indonesia,,,,,,,Aman
2021-04-25,00:24:15.096,-9.0,111.32,10,3.5,South of Java - Indonesia,,,,,,,Aman
2021-04-26,13:56:57.252,-7.22,114.51,10,3.1,Bali Sea,,,,,,,Aman
2021-04-26,13:41:18.749,-8.9,112.45,39,3.6,Java - Indonesia,,,,,,,Aman
2021-04-27,16:37:38.640,-8.7,113.55,83,3.4,Java - Indonesia,,,,,,,Aman
2021-04-27,09:49:50.073,-8.08,107.46,31,2.9,Java - Indonesia,,,,,,,Aman
2021-04-27,09:23:39.831,-7.75,106.91,58,5.0,Java - Indonesia,339.7,66.3,-174.9,247.67,85.3,-23.8,Aman
2021-04-27,09:23:39.831,-7.75,106.91,58,5.0,Java - Indonesia,,,,,,,Aman
2021-04-27,03:22:58.403,-8.75,110.28,10,4.7,Java - Indonesia,,,,,,,Aman
2021-04-27,00:23:08.676,-7.73,107.36,17,3.5,Java - Indonesia,,,,,,,Aman
2021-04-29,18:04:51.473,-7.97,107.0,12,3.1,Java - Indonesia,,,,,,,Aman
2021-04-29,17:04:37.479,-7.5,107.38,10,3.1,Java - Indonesia,,,,,,,Aman
2021-04-29,02:41:48.649,-7.8,106.93,10,3.8,Java - Indonesia,,,,,,,Aman
2021-04-29,00:32:35.139,-7.66,105.93,10,3.3,Java - Indonesia,,,,,,,Aman
2021-04-30,21:08:57.573,-8.05,110.67,52,2.2,Java - Indonesia,,,,,,,Aman
2021-04-30,17:13:46.183,-7.74,107.27,32,2.4,Java - Indonesia,,,,,,,Aman
2021-04-30,12:19:05.829,-7.3,112.49,10,3.1,Java - Indonesia,,,,,,,Aman
2021-04-30,08:41:52.245,-9.76,107.24,10,3.5,South of Java - Indonesia,,,,,,,Aman
2021-04-30,07:51:55.036,-7.8,117.29,16,3.1,Bali Sea,,,,,,,Aman
2021-04-30,07:26:16.813,-7.46,107.51,47,2.6,Java - Indonesia,,,,,,,Aman
2021-04-30,05:18:30.542,-8.57,111.96,77,3.6,Java - Indonesia,,,,,,,Aman
2021-04-30,02:41:36.211,-6.99,107.09,17,2.2,Java - Indonesia,,,,,,,Aman
2021-05-01,23:10:26.003,-7.47,106.79,37,2.8,Java - Indonesia,,,,,,,Aman
2021-05-01,17:31:33.769,-8.42,110.49,27,2.7,Java - Indonesia,,,,,,,Aman
2021-05-01,15:01:43.589,-7.79,117.22,29,2.9,Bali Sea,,,,,,,Aman
2021-05-02,22:18:02.785,-9.64,113.98,10,3.9,South of Java - Indonesia,,,,,,,Aman
2021-05-02,16:52:04.215,-7.6,105.93,19,3.2,Java - Indonesia,,,,,,,Aman
